"","Study_ID","First_author","Year_published","ES_ID","Common_species","Strain","Strain_notes","Sex","Housing","Notes_housing","Age_EE_exposure","Notes_age_EE_exposure","Age_stress_exposure","Notes_age_stress_exposure","Age_assay","Notes_age_assay","Type_EE_exposure","Type_EE_details","EE_exercise","EE_social","Type_stress_exposure","Type_stress_details","Stress_duration","Notes_stress_duration","Exposure_order","Learning_vs_memory","Type_assay","Type_reinforcement","Response_assay_name","Response_details","Response_unit","Response_percent","Response_notes","Response_direction","Data_location","CC_n","CC_mean","CC_median","CC_SD","CC_SE","CC_25thpercentile","CC_75thpercentile","EC_n","EC_mean","EC_median","EC_SD","EC_SE","EC_25thpercentile","EC_75thpercentile","CS_n","CS_mean","CS_median","CS_SD","CS_SE","CS_25thpercentile","CS_7thpercentile","ES_n","ES_mean","ES_median","ES_SD","ES_SE","ES_25thpercentile","ES_75thoercentile","Original_names","ROB_blinding","Blinding_notes","ROB_randomisation","Randomisation_notes","Analysis_unit","Unit_notes","Contact_author","Date_contacted","Author_response","General_comments","Stats_comments","lnRR_E","lnRRV_E","lnRR_S","lnRRV_S","lnRR_ES","lnRRV_ES","SMD_E","SMDV_E","SMD_S","SMDV_S","SMD_ES","SMDV_ES","lnRR_E2","lnRRV_E2","lnRR_S2","lnRRV_S2","lnRR_ES2","lnRRV_ES2","lnRR_E3","lnRRV_E3","lnRR_S3","lnRRV_S3","lnRR_Eb","lnRRV_Eb","lnRR_Sb","lnRRV_Sb","lnRR_ESb","lnRRV_ESb","lnRR_Ea","lnRR_Sa","lnRR_ESa","lnRR_E2a","lnRR_S2a","lnRR_ES2a","lnRR_E3a","lnRR_S3a","SMD_Ea","SMD_Sa","SMD_ESa","lnRR_E_b","lnRR_S_b","lnRR_ES_b","leave_out"
"78","25","van der Veen",7,78,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","shelter, complexity, wheel, ladder","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Appetitive","5-choice task","percent correct","percent","yes","second bar",1,"Fig. 3c",8,92.94,NA,5.83,"2.06",NA,NA,16,89.71,NA,7.04,"1.76",NA,NA,8,88.24,NA,7.47,"2.64",NA,NA,8,90.59,NA,4.68,"1.17",NA,NA,"CC = No-MD standard, EC = No-MD Complex, CS = MS standard, ES = MD Complex","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.00770726466962252,0.000780450021995881,-0.0263956685220512,0.000780450021995881,0.0761171326492024,0.00313111870025996,-0.0884985634928108,0.109399474986688,-0.30307181469296,0.109662039140192,0.876085097790444,0.447094063732131,-0.0452662390142642,0.00149698024270901,-0.0643170951486471,0.00208270639550525,-0.0334662015137089,0.0014616437882858,0.0308508936349382,0.00163413845755095,0.0118000375005554,0.00104841230475471,-0.00486888203186986,0.000521419789057798,-0.0211361193413468,0.000521419789057798,0.0616553348215891,0.00210618705404374,-0.00770726466962252,-0.0263956685220512,0.0761171326492024,-0.0452662390142642,-0.0643170951486471,-0.0334662015137089,0.0308508936349382,0.0118000375005554,-0.0884985634928108,-0.30307181469296,0.876085097790444,-0.00486888203186986,-0.0211361193413468,0.0616553348215891,"van der Veen_2015"
"79","25","van der Veen",7,79,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","shelter, complexity, wheel, ladder","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Appetitive","5-choice task","percent correct","percent","yes","second bar",1,"Fig. 4a",8,73.14,NA,12.93,"4.57",NA,NA,16,81.71,NA,8,"2",NA,NA,8,80.57,NA,15.36,"5.43",NA,NA,8,82,NA,21.72,"5.43",NA,NA,"CC = No-MD standard, EC = No-MD Complex, CS = MS standard, ES = MD Complex","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.0551029541892879,0.00369239020649807,0.0418529596390553,0.00369239020649807,-0.0792680487678571,0.0146300711903077,0.341783970072714,0.109740050881871,0.259626765250772,0.109585643928858,-0.47682924091334,0.440342076562375,0.0955881022451899,0.00305153020374644,0.0825953924756811,0.0063193748637361,0.0989154459530139,0.0103120996181838,0.0163200534773328,0.0115785409865613,0.00332734370782405,0.0083106963265716,0.0630288596294095,0.00448225658123109,0.0486517718269202,0.00448225658123109,-0.0932081052002323,0.0178187767613063,0.0551029541892879,0.0418529596390553,-0.0792680487678571,0.0955881022451899,0.0825953924756811,0.0989154459530139,0.0163200534773328,0.00332734370782405,0.341783970072714,0.259626765250772,-0.47682924091334,0.0630288596294095,0.0486517718269202,-0.0932081052002323,"van der Veen_2015"
"80","25","van der Veen",7,80,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","shelter, complexity, wheel, ladder","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Appetitive","5-choice task","percent correct","percent","yes","second bar",1,"Fig. 4c",8,89.06,NA,5.71,"2.02",NA,NA,16,92.81,NA,2.28,"0.57",NA,NA,8,91.37,NA,7.33,"2.59",NA,NA,8,92.23,NA,6.92,"1.73",NA,NA,"CC = No-MD standard, EC = No-MD Complex, CS = MS standard, ES = MD Complex","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.0319304690698324,0.000835491897028904,0.0109591818096524,0.000835491897028904,-0.0395964476711136,0.00333206498087815,0.428620199276504,0.109949110235087,0.147122134515115,0.109442640382701,-0.526702996554132,0.440967700582239,0.0518403137546787,0.000759181683605801,0.031074556387476,0.00200182286970287,0.043318422471041,0.00194522709614743,0.0122438660835651,0.00257288329727234,-0.00852189128363762,0.00133024211117527,0.0252291270029765,0.000515798067399591,0.0094673320474632,0.000515798067399591,-0.031875832476647,0.00205970167986893,0.0319304690698324,0.0109591818096524,-0.0395964476711136,0.0518403137546787,0.031074556387476,0.043318422471041,0.0122438660835651,-0.00852189128363762,0.428620199276504,0.147122134515115,-0.526702996554132,0.0252291270029765,0.0094673320474632,-0.031875832476647,"van der Veen_2015"
"81","25","van der Veen",7,76,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","shelter, complexity, wheel, ladder","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Appetitive","5-choice task","Latency to correct hole","sec","no",NA,2,"Table 1",8,0.73,NA,0.11,"0.04",NA,NA,16,0.61,NA,0.04,"0.01",NA,NA,8,0.68,NA,0.08,"0.03",NA,NA,8,0.66,NA,0.12,"0.03",NA,NA,"CC = No-MD standard, EC = No-MD Complex, CS = MS standard, ES = MD Complex","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.104572803919577,0.00234117322266132,1.66533453693773e-16,0.00234117322266132,0.149732613825399,0.00896932374512202,-0.832867873678592,0.111542715296893,1.32095584261224e-15,0.109375,1.18981124811227,0.455195635076681,-0.17958557697508,0.00310698853393496,-0.0709517359722844,0.00456834737913136,-0.100804699121966,0.00697047497786166,-0.0298529631496812,0.00586233521118705,0.0787808778531143,0.00440097636599066,-0.104572803919577,0.00234117322266132,1.66533453693773e-16,0.00234117322266132,0.149732613825399,0.00896932374512202,0.104572803919577,-1.66533453693773e-16,-0.149732613825399,0.17958557697508,0.0709517359722844,0.100804699121966,0.0298529631496812,-0.0787808778531143,0.832867873678592,-1.32095584261224e-15,-1.18981124811227,0.104572803919577,-1.66533453693773e-16,-0.149732613825399,"van der Veen_2015"
"82","26","Veena",2,82,"Rat","Wistar",NA,"Male",3,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Objects","toys/objects - replaced for novelty","No exercise","Social","Restraint","restrained for 6hr/day for 21 days","Chronic",NA,"Stress first","Memory","Conditioning","Appetitive","Radial arm maze","number of errors","count","no","Taken from block 8 - did not take 'stress (no gap)' as this additional treatment wasn't clearly described",2,"Fig. 4 b, block 8",12,0.44,NA,0.24,"0.07",NA,NA,13,0.54,NA,0.36,"0.1",NA,NA,9,1.94,NA,0.6,"0.2",NA,NA,9,0.71,NA,0.66,"0.22",NA,NA,"CC = normal control, EC = EE, CS = stress, ES = stress + EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.643956936369174,0.0452653536636374,0.99476234731565,0.0452653536636374,-1.20997269466803,0.165622240522299,-1.20644154126106,0.0998507662373336,1.78297112735041,0.104860896610836,-2.8399420351809,0.47626085065523,0.204794412646013,0.0589814226177863,1.48366852514507,0.0354215104405928,0.478490243123054,0.120806084323424,-1.00517828202201,0.106640817904513,0.273695830477041,0.130200730081706,-0.643956936369174,0.0452653536636374,0.99476234731565,0.0452653536636374,-1.20997269466803,0.165622240522299,0.643956936369174,-0.99476234731565,1.20997269466803,-0.204794412646013,-1.48366852514507,-0.478490243123054,1.00517828202201,-0.273695830477041,1.20644154126106,-1.78297112735041,2.8399420351809,0.643956936369174,-0.99476234731565,1.20997269466803,"Veena_2009"
"83","26","Veena",2,84,"Rat","Wistar",NA,"Male",3,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Objects","toys/objects - replaced for novelty","No exercise","Social","Restraint","restrained for 6hr/day for 21 days","Chronic",NA,"Stress first","Memory","Conditioning","Appetitive","Radial arm maze","number of errors","count","no",NA,2,"Fig. 5b",12,1.02,NA,0.66,"0.19",NA,NA,13,0.81,NA,0.69,"0.19",NA,NA,9,2.48,NA,0.72,"0.24",NA,NA,9,1.01,NA,0.63,"0.21",NA,NA,"CC = normal control, EC = EE, CS = stress, ES = stress + EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.653926467406664,0.0320352725887806,0.645585769361006,0.0320352725887806,-0.66778457071189,0.143306079190373,-1.24242454092917,0.100106921898446,1.22763377258478,0.100000718234747,-1.86363681139376,0.422864006487724,-0.230523658611832,0.0907097788745873,0.888455932880711,0.0442556712958796,-0.00985229644301164,0.0781214825377841,-0.898308229323723,0.0525963003157859,0.220671362168821,0.0990504078944936,-0.653926467406664,0.0320352725887806,0.645585769361006,0.0320352725887806,-0.66778457071189,0.143306079190373,0.653926467406664,-0.645585769361006,0.66778457071189,0.230523658611832,-0.888455932880711,0.00985229644301164,0.898308229323723,-0.220671362168821,1.24242454092917,-1.22763377258478,1.86363681139376,0.653926467406664,-0.645585769361006,0.66778457071189,"Veena_2009"
"84","26","Veena",2,81,"Rat","Wistar",NA,"Male",3,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Objects","toys/objects - replaced for novelty","No exercise","Social","Restraint","restrained for 6hr/day for 21 days","Chronic",NA,"Stress first","Learning","Conditioning","Appetitive","Radial arm maze","percent of animals to correctly choose the arm with 'bait'","percent","yes","Taken from block 8 - did not take 'stress (no gap)' as this additional treatment wasn't clearly described",1,"Fig. 3 b, block 8",12,90.03,NA,4.05,"1.17",NA,NA,13,89.44,NA,5.3,"1.47",NA,NA,9,68.04,NA,10.53,"3.51",NA,NA,9,86.51,NA,9.69,"3.23",NA,NA,"CC = normal control, EC = EE, CS = stress, ES = stress + EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.0924689126075196,0.000838383725276816,-0.139763954608029,0.000838383725276816,0.216209094657527,0.00368721371577654,1.05846073125033,0.0988764578859342,-1.59837002240958,0.103046363725872,2.30832590008523,0.444436405281008,-0.00780991186949129,0.000615903071843056,-0.253279859514426,0.00174930596306848,-0.0448806767263903,0.00180965871939445,0.208399182788036,0.00307131064393348,-0.037070764856899,0.00193790775270806,0.107161890878291,0.000954576273802753,-0.14949039446306,0.000954576273802753,0.246739185378218,0.00449403078286229,0.0924689126075196,-0.139763954608029,0.216209094657527,-0.00780991186949129,-0.253279859514426,-0.0448806767263903,0.208399182788036,-0.037070764856899,1.05846073125033,-1.59837002240958,2.30832590008523,0.107161890878291,-0.14949039446306,0.246739185378218,"Veena_2009"
"85","26","Veena",2,83,"Rat","Wistar",NA,"Male",3,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Objects","toys/objects - replaced for novelty","No exercise","Social","Restraint","restrained for 6hr/day for 21 days","Chronic",NA,"Stress first","Memory","Conditioning","Appetitive","Radial arm maze","percent correct choice","percent","yes",NA,1,"Fig. 5a",12,83.39,NA,7.66,"2.21",NA,NA,13,89.4,NA,8.91,"2.47",NA,NA,9,65.87,NA,11.67,"3.89",NA,NA,9,84.45,NA,12.72,"4.24",NA,NA,"CC = normal control, EC = EE, CS = stress, ES = stress + EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.136451365080253,0.00145336854354511,-0.123578017376921,0.00145336854354511,0.133885230068267,0.00611181170946031,1.11679821829429,0.0992453507370572,-1.01171679628558,0.0985951548518859,0.949683237989874,0.392965821461411,0.0737949497690782,0.0017153029776285,-0.195221795890393,0.00254292573745465,0.0124583839469523,0.0031858610025883,0.207680179837345,0.0043965087318318,-0.0613365658221259,0.00356888597200566,0.152503106750629,0.00169556745306278,-0.13931062921982,0.00169556745306278,0.178884256520633,0.00747557023026175,0.136451365080253,-0.123578017376921,0.133885230068267,0.0737949497690782,-0.195221795890393,0.0124583839469523,0.207680179837345,-0.0613365658221259,1.11679821829429,-1.01171679628558,0.949683237989874,0.152503106750629,-0.13931062921982,0.178884256520633,"Veena_2009"
"86","27","Vivinetto",5,85,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult","PND 67-73","Combination","toys, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Recognition","Not applicable","Novel object recognition","percent exploration","percent","yes","Object B",1,"Fig. 2b",11,74.14,NA,10.85,"3.27",NA,NA,13,68.62,NA,16.8,"4.66",NA,NA,7,77.93,NA,7.3,"2.76",NA,NA,7,70.86,NA,15.27,"4.83",NA,NA,"CC = AFR NE, EC = AFR EE, CS = MS NE, ES = MS EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.0695106789933507,0.00223433578083104,0.0336021537422548,0.00223433578083104,-0.0172618424788406,0.00891594205890963,-0.475067110670468,0.114129010622274,0.229723013475039,0.113560207672535,-0.133808578193767,0.453782042172746,-0.0607360544653009,0.0039419517530971,0.0419338463612561,0.00224252238610475,-0.0360640505828854,0.00532521641457609,-0.0779978969441415,0.00497399030581253,0.0246720038824155,0.00667341967280488,-0.0864197193449172,0.00362015954306267,0.0413710172176467,0.00362015954306267,-0.0177337281258616,0.0144453291337297,-0.0695106789933507,0.0336021537422548,-0.0172618424788406,-0.0607360544653009,0.0419338463612561,-0.0360640505828854,-0.0779978969441415,0.0246720038824155,-0.475067110670468,0.229723013475039,-0.133808578193767,-0.0864197193449172,0.0413710172176467,-0.0177337281258616,"Vivinetto_2013"
"87","27","Vivinetto",5,86,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult","PND 67-73","Combination","toys, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Recognition","Not applicable","Novel object recognition","Latency to explore NO","sec","no",NA,2,"Fig. 3b",11,266.92,NA,192.46,"58.03",NA,NA,13,397.49,NA,191.78,"53.19",NA,NA,7,159.57,NA,432.69,"163.54",NA,NA,7,323.02,NA,189.61,"59.96",NA,NA,"CC = AFR NE, EC = AFR EE, CS = MS NE, ES = MS EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.524370374595775,0.180896780523941,-0.319731996917691,0.180896780523941,0.307010754878204,1.16478905215558,0.584502585668918,0.114510439941395,-0.361452486655067,0.11381637621592,0.130728828085124,0.453771322316092,0.398220788509827,0.0651700244636935,-0.51446629061307,1.09765982553277,0.190765252774961,0.0964862383206735,0.705231543388031,1.09961902769189,-0.207455535734867,0.0671292266228151,0.524370374595775,0.180896780523941,-0.319731996917691,0.180896780523941,0.307010754878204,1.16478905215558,-0.524370374595775,0.319731996917691,-0.307010754878204,-0.398220788509827,0.51446629061307,-0.190765252774961,-0.705231543388031,0.207455535734867,-0.584502585668918,0.361452486655067,-0.130728828085124,-0.524370374595775,0.319731996917691,-0.307010754878204,"Vivinetto_2013"
"88","27","Vivinetto",5,87,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult","PND 67-73","Combination","toys, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","Latency to step down","sec","no",NA,1,"Fig. 4a",9,303.06,NA,66.69,"22.23",NA,NA,9,286.59,NA,66.69,"22.23",NA,NA,7,193.53,NA,67.55,"25.53",NA,NA,7,285.76,NA,65.11,"20.59",NA,NA,"CC = AFR NE, EC = AFR EE, CS = MS NE, ES = MS EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.141985956424301,0.00800456217317761,-0.207223298347694,0.00800456217317761,0.445597941233864,0.0362178707182583,0.569275251391133,0.128250042264777,-0.829266324492153,0.129670387284661,1.63358552867519,0.549633409178649,-0.0558781827579899,0.0113971675127311,-0.448498266495756,0.0227847687292893,-0.0587785080198824,0.0127969109834941,0.389719758475874,0.0248207032055272,-0.00290032526189243,0.013433101988969,0.141985956424301,0.00800456217317761,-0.207223298347694,0.00800456217317761,0.445597941233864,0.0362178707182583,0.141985956424301,-0.207223298347694,0.445597941233864,-0.0558781827579899,-0.448498266495756,-0.0587785080198824,0.389719758475874,-0.00290032526189243,0.569275251391133,-0.829266324492153,1.63358552867519,0.141985956424301,-0.207223298347694,0.445597941233864,"Vivinetto_2013"
"89","27","Vivinetto",5,88,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult","PND 67-73","Combination","toys, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","Freezing time","sec","no",NA,1,"Fig. 4b",9,0.06,NA,0.09,"0.03",NA,NA,9,0.03,NA,0.03,"0.01",NA,NA,7,0.005,NA,0.01,"0.004",NA,NA,7,0.11,NA,0.09,"0.03",NA,NA,"CC = AFR NE, EC = AFR EE, CS = MS NE, ES = MS EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.767255152713668,0.280538927320717,0.245122458032985,0.280538927320717,3.78418963391826,1.02817132362587,0.569979155429181,0.128253174787345,0.189993051809727,0.127125132295596,2.05192495954505,0.57372394605532,-0.693147180559945,0.361111111111111,-2.484906649788,0.821428571428572,0.606135803570316,0.345631641086187,3.09104245335832,0.667060212514758,1.29928298413026,0.206742752197298,0.767255152713668,0.280538927320717,0.245122458032985,0.280538927320717,3.78418963391826,1.02817132362587,0.767255152713668,0.245122458032985,3.78418963391826,-0.693147180559945,-2.484906649788,0.606135803570316,3.09104245335832,1.29928298413026,0.569979155429181,0.189993051809727,2.05192495954505,0.767255152713668,0.245122458032985,3.78418963391826,"Vivinetto_2013"
"90","28","Zubedat",7,89,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 30","Prenatal",NA,"Adult","PND 95","Combination","objects, wheel","Exercise","Social","Combination","swim, mirror, restraint","Acute",NA,"Stress first","Memory","Recognition","Not applicable","Novel object recognition","percent","percent","yes","Vehicle only",1,"Fig. 1b",12,62.66,NA,11.81,"3.41",NA,NA,12,75.94,NA,6.86,"1.98",NA,NA,12,52.6,NA,10.6,"3.06",NA,NA,12,71.27,NA,13.06,"3.77",NA,NA,"CC = control, EC = EE, CS = PS, ES = PS + EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"They had more responses but with no visible error bars",NA,0.179156738317575,0.00126677830547399,-0.0818841919626982,0.00126677830547399,0.066983168644055,0.0051117311929929,1.46402809366303,0.0889150475495693,-0.670553181309634,0.0845042749191783,0.423609702631911,0.335202553960041,0.147085879720711,0.00196786499190882,-0.118391219063773,0.00291462725716468,0.0956778293009934,0.00320645219957696,0.214069048364766,0.00314386620108407,-0.0514080504197177,0.00219710393582822,0.244669692761401,0.00241657106453939,-0.112359458189694,0.00241657106453939,0.111539092490504,0.00982284626724607,0.179156738317575,-0.0818841919626982,0.066983168644055,0.147085879720711,-0.118391219063773,0.0956778293009934,0.214069048364766,-0.0514080504197177,1.46402809366303,-0.670553181309634,0.423609702631911,0.244669692761401,-0.112359458189694,0.111539092490504,"Zubedat_2015"
"91","28","Zubedat",7,90,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 30","Prenatal",NA,"Adult","PND 95","Combination","objects, wheel","Exercise","Social","Combination","swim, mirror, restraint","Acute",NA,"Stress first","Learning","Habituation","Not applicable","Pre-pulse inhibition","percent","percent","yes","dB 59",1,"Fig. 1c",12,35.91,NA,9.46,"2.73",NA,NA,12,72.5,NA,7.86,"2.27",NA,NA,12,19.55,NA,4.71,"1.36",NA,NA,12,48.41,NA,4.71,"1.36",NA,NA,"CC = control, EC = EE, CS = PS, ES = PS + EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.485431329677005,0.00117115339953771,-0.302652301172553,0.00117115339953771,0.0579725371815669,0.00429739597171425,4.51364068338352,0.136387896402851,-2.84746640545586,0.104448085755728,-0.849554181249472,0.340851482363317,0.460896515678733,0.00258399323960797,-0.338599384297545,0.00336289564443056,0.180269668562755,0.0022745473070927,0.5188690528603,0.00171340273210628,-0.280626847115978,0.000934500327283686,0.779384426998524,0.00350425769236714,-0.467001038869469,0.00350425769236714,0.204160363897591,0.0123884312139257,0.485431329677005,-0.302652301172553,0.0579725371815669,0.460896515678733,-0.338599384297545,0.180269668562755,0.5188690528603,-0.280626847115978,4.51364068338352,-2.84746640545586,-0.849554181249472,0.779384426998524,-0.467001038869469,0.204160363897591,"Zubedat_2015"
"92","28","Zubedat",7,91,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 30","Prenatal",NA,"Adult","PND 95","Combination","objects, wheel","Exercise","Social","Combination","swim, mirror, restraint","Acute",NA,"Stress first","Learning","Conditioning","Aversive","Rotor rod test","latency","sec","no",NA,1,"Fig. 3b",12,66.14,NA,6.37,"1.84",NA,NA,12,67.37,NA,13.48,"3.89",NA,NA,12,92.76,NA,8.52,"2.46",NA,NA,12,98.7,NA,8.52,"2.46",NA,NA,"CC = control, EC = EE, CS = PS, ES = PS + EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.0441343126759914,0.00114189537953802,0.360502528116204,0.00114189537953802,0.0436433266331822,0.00543327865588629,0.37403249456783,0.08369765704946,3.02303808371071,0.107132185561368,0.491406708344346,0.335848755760477,0.0184261074189225,0.00410928441951143,0.338241804833685,0.00147601596292073,0.40031123888579,0.0013939417630077,0.0620694340521046,0.00132399423637487,0.381885131466867,0.00395726269296557,0.0441343126759914,0.00114189537953802,0.360502528116204,0.00114189537953802,0.0436433266331822,0.00543327865588629,0.0441343126759914,0.360502528116204,0.0436433266331822,0.0184261074189225,0.338241804833685,0.40031123888579,0.0620694340521046,0.381885131466867,0.37403249456783,3.02303808371071,0.491406708344346,0.0441343126759914,0.360502528116204,0.0436433266331822,"Zubedat_2015"
